ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
90	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915	90	0,4,13,10,6,1	0,0,0,0,0,0	24,6,2,27,3,21,13,18,3	0,0,0,0,0,0,0,0,4	786	150	1	1.0	NA,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125	0.097
91	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	91	2,14,13,4,2,16	0,22,15,3,0,4	12,36,2,2,18,2,0,549,15	33,5,20,0,11,0,3,46,7	444	150	0.812608129454	1.0	1.0,0.177,0.226,0.311,1.0,0.575	0.109,0.709,0.033,1.0,0.356,1.0,0.0,0.801,0.42	0.056
92	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	92	3294,3347,10386,2823,5045,4995	1069,1381,1858,1256,1103,1043	949,4197,2176,5795,3287,6227,3402,9742,3867	645,514,987,545,577,786,1404,610,637	2925	150	0.00619411094233	0.0391224324591	0.136,0.111,0.223,0.103,0.19,0.197	0.07,0.295,0.102,0.353,0.226,0.289,0.111,0.45,0.237	-0.077
93	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291564	29291599	93	3772,3970,11324,3353,5598,5507	0,0,0,0,0,0	1309,4461,2605,6130,3571,6630,4066,10148,4225	2,0,0,0,0,0,0,0,0	2959	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.003
94	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	94	3362,3420,10515,2883,5103,5061	1315,1645,2415,1535,1428,1212	986,4223,2218,5837,3336,6279,3489,9814,3919	893,609,1146,647,615,764,1892,977,1036	2928	150	0.00292346658903	0.021556600151	0.116,0.096,0.182,0.088,0.155,0.176	0.054,0.262,0.09,0.316,0.217,0.296,0.086,0.34,0.162	-0.067
95	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	95	542,561,341,238,335,2069	157,137,184,107,143,203	178,1222,514,149,738,467,837,3006,659	52,198,63,36,53,42,167,127,86	449	150	5.52433607631e-05	0.000872881806609	0.536,0.578,0.382,0.426,0.439,0.773	0.533,0.673,0.732,0.58,0.823,0.788,0.626,0.888,0.719	-0.185
96	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851	96	976,927,508,383,537,3665	43,22,7,0,3,105	253,2095,868,240,1288,767,1441,5208,1010	17,95,37,0,18,6,40,166,15	853	150	0.277788622067	0.634869142984	0.8,0.881,0.927,1.0,0.969,0.86	0.724,0.795,0.805,1.0,0.926,0.957,0.864,0.847,0.922	0.035
97	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	97	1805,2102,2508,1624,1742,3334	129,133,149,85,75,197	1172,1847,1675,835,1383,1222,2414,3648,1547	45,180,33,20,33,19,123,97,136	468	150	3.26890158628e-05	0.000563691134611	0.818,0.835,0.844,0.86,0.882,0.844	0.893,0.767,0.942,0.93,0.931,0.954,0.863,0.923,0.785	-0.04
98	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27997985	27998838	98	17,42,19,2,28,14	0,0,0,4,8,8	2,2,12,10,0,31,22,35,21	7,5,0,0,0,2,8,6,0	396	150	1	1.0	1.0,1.0,1.0,0.159,0.57,0.399	0.098,0.132,1.0,1.0,NA,0.854,0.51,0.688,1.0	0.028
99	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27998603	27998838	99	40,83,69,10,72,37	0,0,0,0,0,0	12,18,47,24,6,88,58,101,67	0,0,4,0,0,0,0,0,0	1014	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.635,1.0,1.0,1.0,1.0,1.0,1.0	0.041
100	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	100	138,204,427,138,155,275	88,166,260,184,183,110	9,83,59,292,37,553,271,363,237	34,14,52,145,4,142,136,16,62	824	150	0.00178120140057	0.0146310774803	0.222,0.183,0.23,0.12,0.134,0.313	0.046,0.519,0.171,0.268,0.627,0.415,0.266,0.805,0.41	-0.192
101	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	101	430,537,785,392,948,1080	99,200,278,162,157,144	52,331,128,781,177,1243,889,709,631	57,42,136,172,23,176,117,60,105	2438	150	0.30637431925	0.679308280817	0.211,0.142,0.148,0.13,0.271,0.316	0.053,0.327,0.055,0.218,0.321,0.303,0.319,0.421,0.27	-0.051
102	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	102	5,19,37,29,41,8	0,0,0,0,0,0	43,82,8,138,25,102,76,74,11	0,0,0,0,0,2,0,0,0	227	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.971,1.0,1.0,1.0	0.003
103	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	103	8,24,45,37,57,12	0,2,2,1,8,0	78,107,15,184,27,138,103,90,14	0,0,0,9,0,6,0,2,1	268	150	0.00808359553408	0.0480569754501	1.0,0.87,0.926,0.954,0.8,1.0	1.0,1.0,1.0,0.92,1.0,0.928,1.0,0.962,0.887	-0.041
105	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	105	0,2,1,1,4,4	30,50,80,33,47,30	3,3,0,3,0,6,2,0,0	102,131,45,159,23,97,101,71,14	231	150	0.710804216286	1.0	0.0,0.025,0.008,0.019,0.052,0.08	0.019,0.015,0.0,0.012,0.0,0.039,0.013,0.0,0.0	0.02
106	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024	106	48,42,33,10,87,6	5,0,0,0,0,0	0,8,21,40,11,10,24,2,20	0,0,0,1,0,0,0,0,2	1154	150	1	1.0	0.555,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,0.839,1.0,1.0,1.0,1.0,0.565	0.0
107	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	107	58,42,38,10,90,6	0,6,0,0,0,0	0,8,21,47,13,12,28,3,22	0,0,0,0,0,0,0,0,0	1229	150	1	1.0	1.0,0.461,1.0,1.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.09
108	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429	108	24,9,27,12,15,1	0,5,1,4,2,6	0,2,0,22,6,14,17,5,10	0,0,0,1,0,0,1,0,0	578	150	1	1.0	1.0,0.318,0.875,0.438,0.661,0.041	NA,1.0,NA,0.851,1.0,1.0,0.815,1.0,1.0	-0.397
110	"ENSG00000159496"	"RGL4"	chr22	+	23698554	23698978	23698554	23698645	23698843	23698978	110	71,23,34,25,30,21	15,0,0,18,15,8	14,32,0,10,0,112,23,109,75	0,1,0,7,0,15,2,3,29	348	150	1	1.0	0.671,1.0,1.0,0.374,0.463,0.531	1.0,0.932,NA,0.381,NA,0.763,0.832,0.94,0.527	-0.095
111	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22556909	22557544	22557580	111	0,1,0,7,2,0	0,0,0,0,0,0	8,12,380,21,488,10,11,16,9	0,0,24,0,15,1,0,2,0	785	150	1	1.0	NA,1.0,NA,1.0,1.0,NA	1.0,1.0,0.752,1.0,0.861,0.656,1.0,0.605,1.0	0.125
112	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22556930	22557544	22557580	112	0,0,0,6,2,0	0,0,0,4,0,0	8,11,302,20,421,8,11,14,8	0,0,72,0,66,0,0,0,1	764	150	1	1.0	NA,NA,NA,0.228,1.0,NA	1.0,1.0,0.452,1.0,0.556,1.0,1.0,1.0,0.611	-0.233
114	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22557086	22557544	22557580	114	0,0,0,4,2,0	0,0,0,0,0,0	0,10,265,12,341,8,6,11,2	0,0,1,0,0,0,0,0,0	608	150	1	1.0	NA,NA,NA,1.0,1.0,NA	NA,1.0,0.985,1.0,1.0,1.0,1.0,1.0,1.0	0.002
115	"ENSG00000100038"	"TOP3B"	chr22	-	21957026	21958693	21957026	21957595	21958491	21958693	115	258,395,571,161,110,259	118,193,204,151,164,176	64,191,47,129,87,311,144,182,99	126,30,54,103,44,131,121,42,76	1046	150	0.737517933887	1.0	0.239,0.227,0.286,0.133,0.088,0.174	0.068,0.477,0.111,0.152,0.221,0.254,0.146,0.383,0.157	-0.028
116	"ENSG00000100038"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21959586	21959736	116	57,135,199,51,46,171	131,190,229,140,122,161	33,73,34,68,55,86,51,57,53	100,32,47,115,41,133,136,55,77	504	150	0.266861947602	0.617012845306	0.115,0.175,0.205,0.098,0.101,0.24	0.089,0.404,0.177,0.15,0.285,0.161,0.1,0.236,0.17	-0.041
117	"ENSG00000100038"	"TOP3B"	chr22	-	21962428	21962893	21962428	21962602	21962746	21962893	117	69,51,96,31,48,189	164,234,274,154,217,106	42,82,43,39,92,54,94,83,61	124,31,94,126,64,154,124,22,73	294	150	0.00556038166391	0.0358425021382	0.177,0.1,0.152,0.093,0.101,0.476	0.147,0.574,0.189,0.136,0.423,0.152,0.279,0.658,0.299	-0.134
118	"ENSG00000100034"	"PPM1F"	chr22	-	21924875	21925662	21924875	21925028	21925568	21925662	118	52,52,63,24,26,10	2,0,4,7,0,0	18,10,41,84,21,141,30,36,22	0,0,2,1,9,2,2,0,4	690	150	0.978181794811	1.0	0.85,1.0,0.774,0.427,1.0,1.0	1.0,1.0,0.817,0.948,0.337,0.939,0.765,1.0,0.545	0.025
119	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407	119	125,138,254,116,153,61	283,623,832,598,575,246	50,30,37,190,32,153,164,132,138	368,44,387,533,179,458,733,284,508	270	150	0.650930025722	1.0	0.197,0.11,0.145,0.097,0.129,0.121	0.07,0.275,0.05,0.165,0.09,0.157,0.111,0.205,0.131	-0.006
120	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	120	353,509,859,429,572,378	157,265,340,191,255,122	297,121,212,546,233,650,730,334,778	172,58,222,198,130,133,281,165,331	285	150	0.53650160279	0.974265606288	0.542,0.503,0.571,0.542,0.541,0.62	0.476,0.523,0.334,0.592,0.485,0.72,0.578,0.516,0.553	0.022
121	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761	121	482,717,1185,596,779,504	165,288,352,322,210,110	452,181,351,704,301,835,982,468,1051	132,12,127,201,24,233,312,70,94	344	150	0.000613149417503	0.00608797208694	0.56,0.521,0.595,0.447,0.618,0.666	0.599,0.868,0.547,0.604,0.845,0.61,0.578,0.745,0.83	-0.124
122	"ENSG00000099957"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329	122	0,0,0,0,0,2	2,0,0,0,0,5	0,0,0,0,4,0,6,0,7	0,0,0,0,0,0,4,0,8	325	150	1	1.0	0.0,NA,NA,NA,NA,0.156	NA,NA,NA,NA,1.0,NA,0.409,NA,0.288	-0.488
123	"ENSG00000099957"	"P2RX6"	chr22	+	21026419	21028008	21026419	21026957	21027507	21028008	123	0,2,2,6,4,10	2,0,0,0,0,3	0,0,0,2,0,2,6,0,29	0,0,0,0,0,0,0,0,3	700	150	1	1.0	0.0,1.0,1.0,1.0,1.0,0.417	NA,NA,NA,1.0,NA,1.0,1.0,NA,0.674	-0.182
124	"ENSG00000241973"	"PI4KA"	chr22	-	20712692	20713390	20712692	20712797	20713280	20713390	124	111,71,78,66,68,126	233,293,314,292,370,303	13,65,28,150,71,283,111,237,174	224,179,203,246,166,605,282,224,485	633	150	0.000824716839216	0.00781345276357	0.101,0.054,0.056,0.051,0.042,0.09	0.014,0.079,0.032,0.126,0.092,0.1,0.085,0.2,0.078	-0.024
125	"ENSG00000241973"	"PI4KA"	chr22	-	20733735	20734194	20733735	20733843	20734042	20734194	125	34,20,26,20,19,27	199,241,317,273,303,206	19,18,29,26,16,56,17,40,83	240,146,201,251,101,463,191,252,370	349	150	0.00289246276735	0.021361107021	0.068,0.034,0.034,0.031,0.026,0.053	0.033,0.05,0.058,0.043,0.064,0.049,0.037,0.064,0.088	-0.013
126	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040	126	13,0,19,4,11,13	0,0,0,0,5,0	4,0,5,25,5,54,12,10,9	0,0,0,5,0,1,0,0,2	425	150	1	1.0	1.0,NA,1.0,1.0,0.437,1.0	1.0,NA,1.0,0.638,1.0,0.95,1.0,1.0,0.614	-0.013
127	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	127	6,0,12,2,6,9	33,3,46,22,23,7	4,0,3,20,1,46,10,8,5	0,3,7,21,13,37,6,7,13	366	150	0.0297176435485	0.128825417189	0.069,0.0,0.097,0.036,0.097,0.345	1.0,0.0,0.149,0.281,0.031,0.338,0.406,0.319,0.136	-0.188
128	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20554935	20554995	20555076	20555148	128	426,598,728,435,499,522	3,4,5,4,20,6	481,423,457,343,267,451,438,606,756	3,11,9,1,5,11,5,3,20	231	150	0.355658566381	0.747680581406	0.989,0.99,0.99,0.986,0.942,0.983	0.99,0.961,0.971,0.996,0.972,0.964,0.983,0.992,0.961	0.003
130	"ENSG00000128191"	"DGCR8"	chr22	+	20089668	20090258	20089668	20089811	20089975	20090258	130	22,14,15,21,22,52	55,91,86,63,79,96	7,22,2,30,13,14,8,14,10	21,17,34,39,9,35,83,28,17	314	150	0.118055342836	0.348357945788	0.16,0.068,0.077,0.137,0.117,0.206	0.137,0.382,0.027,0.269,0.408,0.16,0.044,0.193,0.219	-0.077
131	"ENSG00000184702"	"SEPT5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	131	4,71,82,52,18,19	37,425,459,381,223,236	3,17,7,9,0,15,38,34,34	75,84,130,22,170,44,226,76,95	429	150	0.131640166451	0.378232291935	0.036,0.055,0.059,0.046,0.027,0.027	0.014,0.066,0.018,0.125,0.0,0.107,0.056,0.135,0.111	-0.029
132	"ENSG00000184702"	"SEPT5"	chr22	+	19722236	19723319	19722236	19722339	19722427	19723319	132	1,23,19,28,13,18	35,459,431,387,212,269	9,8,9,0,11,3,14,7,5	64,67,120,30,133,45,172,75,115	238	150	0.165228576619	0.44247021982	0.018,0.031,0.027,0.044,0.037,0.04	0.081,0.07,0.045,0.0,0.05,0.04,0.049,0.056,0.027	-0.014
134	"ENSG00000274602"	"PI4KAP1"	chr22	-	18548010	18548469	18548010	18548118	18548317	18548469	134	10,19,11,0,15,20	150,242,120,0,201,123	1,0,0,31,0,4,0,0,26	57,0,0,323,0,4,0,0,231	349	150	1	1.0	0.028,0.033,0.038,NA,0.031,0.065	0.007,NA,NA,0.04,NA,0.301,NA,NA,0.046	-0.059
135	"ENSG00000278558"	"TMEM191B"	chr22	+	18529605	18530008	18529605	18529724	18529935	18530008	135	5,9,0,0,8,0	11,10,2,24,21,0	2,7,0,38,0,2,0,0,12	20,3,8,49,5,7,4,12,10	361	150	1	1.0	0.159,0.272,0.0,0.0,0.137,NA	0.04,0.492,0.0,0.244,0.0,0.106,0.0,0.0,0.333	-0.021
136	"ENSG00000278558"	"TMEM191B"	chr22	+	18529935	18530196	18529935	18530008	18530155	18530196	136	1,8,0,0,6,0	12,12,1,8,31,2	1,2,1,29,0,7,1,1,4	40,6,8,52,8,3,0,19,21	297	150	0.78647016871	1.0	0.04,0.252,0.0,0.0,0.089,0.0	0.012,0.144,0.059,0.22,0.0,0.541,1.0,0.026,0.088	-0.169
137	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176	137	71,44,68,39,47,47	0,1,0,7,0,0	28,18,17,34,25,80,49,37,58	1,0,2,0,0,1,0,1,0	743	150	0.187074435709	0.484336426909	1.0,0.899,1.0,0.529,1.0,1.0	0.85,1.0,0.632,1.0,1.0,0.942,1.0,0.882,1.0	-0.018
138	"ENSG00000100181"	"TPTEP1"	chr22	+	16614076	16615111	16614076	16614178	16614698	16615111	138	142,344,273,311,354,320	32,34,56,25,51,144	0,12,3,5,0,4,0,6,0	14,2,0,2,0,0,0,0,0	670	150	1	1.0	0.498,0.694,0.522,0.736,0.608,0.332	0.0,0.573,1.0,0.359,NA,1.0,NA,1.0,NA	-0.09
140	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863	140	0,60,0,0,63,95	0,197,0,0,206,76	0,82,0,0,0,0,58,31,52	0,74,1,0,0,0,165,93,57	303	150	1	1.0	NA,0.131,NA,NA,0.131,0.382	NA,0.354,0.0,NA,NA,NA,0.148,0.142,0.311	0.024
141	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19589612	19588369	19588650	19589526	19589612	141	0,2038,0,0,2266,844	0,0,0,0,0,0	0,396,6,0,0,0,2410,791,344	0,0,0,0,0,0,1,0,0	1026	150	1	1.0	NA,1.0,NA,NA,1.0,1.0	NA,1.0,1.0,NA,NA,NA,0.997,1.0,1.0	0.001
142	"ENSG00000131002"	"TXLNGY"	chrY	+	19593398	19597665	19593398	19593593	19597590	19597665	142	0,679,0,0,1380,1509	0,2,0,0,15,0	0,419,6,0,0,0,905,804,227	0,0,0,0,0,0,1,0,0	4147	150	1	1.0	NA,0.925,NA,NA,0.769,1.0	NA,1.0,1.0,NA,NA,NA,0.97,1.0,1.0	-0.096
143	"ENSG00000067048"	"DDX3Y"	chrY	+	12914883	12915227	12914883	12914982	12915066	12915227	143	0,278,0,0,389,902	0,304,0,0,369,538	0,422,0,0,0,0,593,1555,381	0,423,7,0,1,0,207,294,311	234	150	1	1.0	NA,0.37,NA,NA,0.403,0.518	NA,0.39,0.0,NA,0.0,NA,0.647,0.772,0.44	0.055
144	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	144	95,109,272,94,210,88	127,101,134,99,145,129	50,26,15,293,7,278,133,70,66	68,77,100,97,78,67,97,66,35	616	150	0.22790012581	0.556699023293	0.154,0.208,0.331,0.188,0.261,0.142	0.152,0.076,0.035,0.424,0.021,0.503,0.25,0.205,0.315	-0.006
145	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	145	80,85,160,74,79,104	1286,1199,1477,1128,1103,1141	60,82,160,52,163,105,94,162,108	1105,1309,1608,718,996,1051,1350,1394,1221	279	150	0.0620668785833	0.221116160706	0.032,0.037,0.055,0.034,0.037,0.047	0.028,0.033,0.051,0.037,0.081,0.051,0.036,0.059,0.045	-0.006
146	"ENSG00000083838"	"ZNF446"	chr19	+	58479642	58480019	58479642	58479727	58479929	58480019	146	25,17,19,21,22,14	17,21,37,37,18,9	20,4,2,26,37,39,16,19,25	5,0,7,22,0,31,14,0,15	352	150	0.00274537204803	0.0206271555457	0.385,0.256,0.18,0.195,0.342,0.399	0.63,1.0,0.109,0.335,1.0,0.349,0.328,1.0,0.415	-0.281
148	"ENSG00000121410"	"A1BG"	chr19	-	58351390	58352555	58351390	58351687	58352282	58352555	148	11,11,22,8,6,9	0,0,0,1,2,1	0,0,22,34,0,46,4,7,7	0,0,0,7,0,0,1,0,0	745	150	1	1.0	1.0,1.0,1.0,0.617,0.377,0.644	NA,NA,1.0,0.494,NA,1.0,0.446,1.0,1.0	-0.05
149	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	149	194,142,272,123,262,37	49,33,50,33,16,7	14,10,18,89,32,61,152,24,48	8,0,0,0,28,1,32,0,0	3296	150	0.00509978308346	0.0335935849653	0.153,0.164,0.198,0.145,0.427,0.194	0.074,1.0,1.0,1.0,0.049,0.735,0.178,1.0,1.0	-0.457
151	"ENSG00000083844"	"ZNF264"	chr19	+	57191500	57191946	57191500	57191527	57191698	57191946	151	13,24,79,14,36,42	0,0,0,0,1,0	41,54,59,38,19,29,16,29,67	0,0,0,0,0,0,2,2,0	321	150	1	1.0	1.0,1.0,1.0,1.0,0.944,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.789,0.871,1.0	0.028
152	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	152	6,6,29,1,8,2	14,48,43,17,37,30	0,0,4,54,0,9,28,16,6	14,5,17,10,25,12,34,21,4	660	150	0.020061165995	0.0953092838347	0.089,0.028,0.133,0.013,0.047,0.015	0.0,0.0,0.051,0.551,0.0,0.146,0.158,0.148,0.254	-0.091
154	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	154	884,997,1137,879,1069,1043	0,0,0,0,0,0	740,1024,1269,773,657,906,1215,1318,1256	0,0,0,0,0,0,0,2,3	1405	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.978	0.004
155	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	155	415,433,571,370,471,460	4665,6464,5674,5266,6617,6699	347,430,500,353,308,476,556,814,624	4462,5444,7902,4382,3516,4546,7301,5190,6896	1386	150	0.429033184077	0.834685161104	0.01,0.007,0.011,0.008,0.008,0.007	0.008,0.008,0.007,0.009,0.009,0.011,0.008,0.017,0.01	-0.001
156	"ENSG00000133247"	"SUV420H2"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	156	39,88,98,27,59,143	54,75,166,75,74,48	16,28,23,46,16,85,49,163,54	16,3,24,40,28,74,59,32,25	318	150	0.0680463500006	0.236052837785	0.254,0.356,0.218,0.145,0.273,0.584	0.321,0.815,0.311,0.352,0.212,0.351,0.281,0.706,0.505	-0.123
157	"ENSG00000125503"	"PPP1R12C"	chr19	-	55093015	55093233	55093015	55093076	55093152	55093233	157	88,54,99,25,62,154	41,70,98,91,94,92	21,51,23,17,31,49,66,114,48	65,52,87,20,77,113,65,50,30	226	150	0.351026016143	0.741661365072	0.588,0.339,0.401,0.154,0.304,0.526	0.177,0.394,0.149,0.361,0.211,0.223,0.403,0.602,0.515	0.048
159	"ENSG00000022556"	"NLRP2"	chr19	+	54990021	54990393	54990021	54990096	54990214	54990393	159	63,84,155,63,98,9	2,0,3,0,0,0	33,0,0,0,1,0,130,37,0	0,0,0,0,0,0,1,0,0	268	150	1	1.0	0.946,1.0,0.967,1.0,1.0,1.0	1.0,NA,NA,NA,1.0,NA,0.986,1.0,NA	-0.011
161	"ENSG00000131042"	"LILRB2"	chr19	-	54276806	54277600	54276806	54276929	54277549	54277600	161	54,4,0,6,31,0	51,5,6,1,9,2	0,0,0,19,8,41,8,7,1	7,0,4,0,0,4,3,5,1	770	150	1	1.0	0.171,0.135,0.0,0.539,0.402,0.0	0.0,NA,0.0,1.0,1.0,0.666,0.342,0.214,0.163	-0.215
162	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	162	434,386,563,385,399,563	503,392,467,150,256,576	275,364,310,266,203,1032,461,540,546	345,356,252,165,264,1008,202,672,1131	240	150	0.181565200317	0.472904760519	0.35,0.381,0.43,0.616,0.493,0.379	0.333,0.39,0.435,0.502,0.325,0.39,0.588,0.334,0.232	0.049
163	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	163	657,527,733,491,569,844	450,446,491,181,218,586	197,349,267,429,237,2396,457,956,567	306,402,275,156,267,976,218,585,1003	823	150	0.00872131587118	0.0508315910335	0.21,0.177,0.214,0.331,0.322,0.208	0.105,0.137,0.15,0.334,0.139,0.309,0.276,0.229,0.093	0.047
164	"ENSG00000170909"	"OSCAR"	chr19	-	54094669	54096153	54094669	54095357	54095871	54096153	164	66,0,28,21,24,1	12,0,0,2,2,1	47,19,546,223,572,269,4,58,23	0,5,87,29,59,45,0,0,11	664	150	1	1.0	0.554,NA,1.0,0.703,0.731,0.184	1.0,0.462,0.586,0.635,0.687,0.575,1.0,1.0,0.321	-0.062
165	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091497	53091636	53091720	165	31,24,41,20,27,36	0,0,5,0,0,0	12,56,39,31,15,38,28,37,102	0,0,0,0,0,0,4,0,2	289	150	1	1.0	1.0,1.0,0.81,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.784,1.0,0.964	-0.004
166	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	166	24,16,30,9,19,26	17,10,20,23,25,21	6,33,27,25,5,32,19,23,53	2,28,14,20,3,20,16,18,77	257	150	0.467025523986	0.887404471465	0.452,0.483,0.467,0.186,0.307,0.419	0.636,0.408,0.53,0.422,0.493,0.483,0.409,0.427,0.287	-0.069
167	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091553	53091636	53091720	167	21,13,25,7,16,19	0,0,6,0,10,0	4,22,27,20,5,25,15,18,34	0,0,0,5,0,5,2,2,14	233	150	0.522445730951	0.955397397144	1.0,1.0,0.728,1.0,0.507,1.0	1.0,1.0,1.0,0.72,1.0,0.763,0.828,0.853,0.61	0.009
168	"ENSG00000182310"	"SPACA6P"	chr19	+	51704029	51704480	51704029	51704186	51704269	51704480	168	1,1,0,3,0,10	0,26,6,7,2,0	0,3,6,1,2,10,3,10,10	0,0,0,1,4,3,0,2,2	233	150	1	1.0	1.0,0.024,0.0,0.216,0.0,1.0	NA,1.0,1.0,0.392,0.244,0.682,1.0,0.763,0.763	-0.357
169	"ENSG00000105374"	"NKG7"	chr19	-	51371939	51372202	51371939	51372074	51372160	51372202	169	95,42,91,37,97,34	265,141,212,282,339,89	17,41,30,217,5,384,33,63,138	123,132,70,874,38,2082,83,195,684	236	150	0.0564605186824	0.206923891226	0.186,0.159,0.214,0.077,0.154,0.195	0.081,0.165,0.214,0.136,0.077,0.105,0.202,0.17,0.114	0.024
175	"ENSG00000062822"	"POLD1"	chr19	+	50401998	50402373	50401998	50402124	50402204	50402373	175	108,112,245,80,160,161	530,796,979,661,789,772	47,35,57,84,15,88,131,95,15	344,254,481,310,174,458,581,246,120	230	150	0.816796971891	1.0	0.117,0.084,0.14,0.073,0.117,0.12	0.082,0.082,0.072,0.15,0.053,0.111,0.128,0.201,0.075	0.003
176	"ENSG00000062822"	"POLD1"	chr19	+	50415723	50416528	50415723	50415826	50416395	50416528	176	107,117,212,101,100,93	737,982,1079,769,973,919	27,30,56,80,35,121,99,54,15	369,284,564,306,238,564,749,331,135	719	150	0.346121314527	0.734561790223	0.029,0.024,0.039,0.027,0.021,0.021	0.015,0.022,0.02,0.052,0.03,0.043,0.027,0.033,0.023	-0.003
